ID1_price_rolling_z_score,Hour,DayOfWeek,Month,action,reward,cumulative_reward
-0.3617333692990736,21,2,1,1,0.0,39.193901775658915
0.0476625474045472,22,2,1,1,0.0,39.193901775658915
-0.7955108703625398,23,2,1,0,-10.0,29.193901775658915
-1.1658004663329615,0,3,1,2,4.428453635299799,33.62235541095871
-1.4614018027792326,1,3,1,0,1.4925950555994754,35.114950466558184
-1.2703468892500895,2,3,1,1,0.0,35.114950466558184
-1.3937556529094586,3,3,1,1,0.0,35.114950466558184
-1.368445723816166,4,3,1,1,0.0,35.114950466558184
-1.2559482060881677,5,3,1,1,0.0,35.114950466558184
1.0933175483914706,6,3,1,1,0.0,35.114950466558184
2.3641866618987586,7,3,1,1,0.0,35.114950466558184
2.601216650964396,8,3,1,1,0.0,35.114950466558184
2.6722962692905883,9,3,1,1,0.0,35.114950466558184
2.323859135520592,10,3,1,1,0.0,35.114950466558184
2.157301882399844,11,3,1,1,0.0,35.114950466558184
1.297215281334009,12,3,1,1,0.0,35.114950466558184
1.4622172916598517,13,3,1,1,0.0,35.114950466558184
1.597681900237904,14,3,1,1,0.0,35.114950466558184
1.1976400398521652,15,3,1,1,0.0,35.114950466558184
1.0732916637754242,16,3,1,1,0.0,35.114950466558184
1.2881255337380124,17,3,1,1,0.0,35.114950466558184
1.048253264125981,18,3,1,1,0.0,35.114950466558184
0.7901748912529704,19,3,1,1,0.0,35.114950466558184
0.6715601467318394,20,3,1,1,0.0,35.114950466558184
0.3524531872562226,21,3,1,1,0.0,35.114950466558184
0.3309077277867905,22,3,1,1,0.0,35.114950466558184
-0.0998468760558426,23,3,1,1,0.0,35.114950466558184
-0.0378104571904678,0,4,1,2,59.32306399369473,94.43801446025292
0.0642193404513564,1,4,1,0,-72.70076340727105,21.73725105298186
-0.2668561676421911,2,4,1,1,0.0,21.73725105298186
-0.925965487619966,3,4,1,1,0.0,21.73725105298186
-1.4267810369406957,4,4,1,1,0.0,21.73725105298186
-0.985554401881129,5,4,1,1,0.0,21.73725105298186
-1.1439807459494318,6,4,1,1,0.0,21.73725105298186
-1.1112560189197966,7,4,1,1,0.0,21.73725105298186
0.0429649538131801,8,4,1,1,0.0,21.73725105298186
-0.8326034521879246,9,4,1,1,0.0,21.73725105298186
-0.1741198545378325,10,4,1,1,0.0,21.73725105298186
-0.7403175103779274,11,4,1,1,0.0,21.73725105298186
-0.0914362417520123,12,4,1,1,0.0,21.73725105298186
-1.3457423488561515,13,4,1,1,0.0,21.73725105298186
-0.9170340793540344,14,4,1,1,0.0,21.73725105298186
0.6470044714094697,15,4,1,1,0.0,21.73725105298186
1.276586884733184,16,4,1,1,0.0,21.73725105298186
1.525483483311738,17,4,1,1,0.0,21.73725105298186
0.9974428858476252,18,4,1,1,0.0,21.73725105298186
0.5726132733211169,19,4,1,1,0.0,21.73725105298186
-0.2558541219207098,20,4,1,1,0.0,21.73725105298186
0.0417524162057161,21,4,1,1,0.0,21.73725105298186
-0.0856175622920178,22,4,1,1,0.0,21.73725105298186
-1.745826856719494,23,4,1,1,0.0,21.73725105298186
-1.5924135571995512,0,5,1,1,0.0,21.73725105298186
-0.8819304726379772,1,5,1,1,0.0,21.73725105298186
-1.0382489603419502,2,5,1,1,0.0,21.73725105298186
